order_item_id,order_id,product_id,quantity,subtotal
3053,150,717,3,2954.22
3054,821,196,2,847.64
3055,1145,884,4,2853.04
3056,519,554,4,695.24
3057,1973,350,4,3616.84
3058,1676,945,2,1460.76
3059,1282,409,2,816.8
3060,812,750,3,27.6
3061,1553,304,3,22.35
3062,1165,104,2,393.48
3063,1793,673,1,149.18
3064,1654,753,2,1136.72
3065,1720,571,4,433.76
3066,1213,205,2,160.74
3067,859,796,5,3855.65
3068,1409,823,2,734.52
3069,1871,766,1,724.79
3070,540,228,4,619.6
3071,1031,93,5,4663.05
3072,1442,937,4,875.56
3073,1630,834,5,2546.75
3074,358,378,3,649.62
3075,849,442,3,984.54
3076,1822,384,5,4807.75
3077,398,898,5,4635.85
3078,1774,681,5,1949.6
3079,503,940,1,527.85
3080,676,863,1,926.8
3081,1488,743,1,929.76
3082,782,972,1,565.81
3083,499,941,5,2713.8
3084,504,787,2,1083.68
3085,1015,269,5,4525.75
3086,1508,13,5,3945.95
3087,1521,325,2,1205.66
3088,1674,747,5,2469.3
3089,606,864,1,41.54
3090,567,335,4,2656.48
3091,454,753,1,568.36
3092,802,339,4,2295.28
3093,1415,80,3,2457.15
3094,836,831,3,2299.08
3095,881,777,5,1370.65
3096,1033,692,3,2613.63
3097,430,576,4,1402.36
3098,376,484,5,3463.5
3099,1703,54,1,438.46
3100,810,164,5,2787.55
3101,869,550,2,534.72
3102,1717,214,1,953.45
3103,509,953,2,1417.66
3104,348,131,2,431.14
3105,913,180,5,3640.25
3106,316,42,5,4802.55
3107,488,729,2,730.92
3108,138,373,1,383.21
3109,813,376,3,2448.12
3110,112,28,4,63.2
3111,1853,609,4,686.8
3112,911,676,3,1176.66
3113,703,42,1,960.51
3114,1804,574,5,4419.55
3115,780,710,3,2168.85
3116,1816,259,1,469.06
3117,984,747,3,1481.58
3118,22,185,5,3938.45
3119,1784,408,2,946.28
3120,360,859,5,4818.55
3121,938,504,5,2032.35
3122,316,960,1,275.18
3123,1832,464,4,2250.56
3124,1457,290,1,805.06
3125,842,822,5,1876.3
3126,1725,883,5,4350.1
3127,392,187,3,1698.87
3128,728,438,4,3668.6
3129,130,418,2,1445.58
3130,1810,600,4,1766.72
3131,350,769,5,4229.05
3132,559,372,4,3221.04
3133,1993,181,2,1764.58
3134,1932,918,1,364.08
3135,1704,73,3,63.39
3136,528,954,4,984.92
3137,456,225,5,361.9
3138,1223,160,2,445.6
3139,714,373,1,383.21
3140,1019,825,5,2852.65
3141,1832,273,2,1222.94
3142,612,595,3,2479.53
3143,29,611,4,699.44
3144,1305,794,1,389.45
3145,458,251,1,175.76
3146,1269,30,3,1093.38
3147,1446,240,5,1551.7
3148,989,442,1,328.18
3149,1097,286,2,1110.32
3150,1273,103,1,151.6
3151,982,294,4,1092.68
3152,1989,944,1,577.82
3153,70,648,3,1305.72
3154,222,195,5,2868.55
3155,1191,132,3,2193.96
3156,1857,869,2,258.78
3157,903,443,2,1802.72
3158,430,387,1,394.21
3159,1949,626,4,1354.68
3160,636,79,4,744.64
3161,2000,350,3,2712.63
3162,1981,510,1,915.52
3163,1174,841,3,887.73
3164,1989,68,2,1810.8
3165,1355,936,3,379.02
3166,1285,463,1,56.85
3167,1843,295,1,262.66
3168,767,984,2,1808.34
3169,1165,958,5,3868.45
3170,1227,240,4,1241.36
3171,214,413,5,199.2
3172,1018,851,1,647.09
3173,898,964,4,117.28
3174,60,107,2,1524.1
3175,1752,629,4,3777.76
3176,301,328,4,3930.84
3177,1113,562,4,3918.36
3178,1722,830,4,3573.16
3179,1599,734,5,3747.85
3180,1168,334,5,428.65
3181,117,792,4,2364.0
3182,1790,640,3,682.35
3183,10,248,2,1129.2
3184,1742,442,1,328.18
3185,1587,739,1,827.26
3186,878,132,4,2925.28
3187,1073,677,3,559.65
3188,454,706,2,1356.88
3189,1854,914,5,1357.35
3190,579,799,2,918.98
3191,141,97,2,1939.66
3192,1507,841,3,887.73
3193,129,385,3,1954.02
3194,1230,122,3,339.66
3195,1537,724,2,1776.76
3196,1110,478,4,3563.16
3197,1357,87,2,676.24
3198,1884,170,5,365.95
3199,1808,79,4,744.64
3200,1665,719,4,1562.24
3201,1132,663,4,405.08
3202,1430,172,2,823.54
3203,1804,857,5,4719.05
3204,1506,638,1,659.52
3205,886,75,2,1864.12
3206,1796,123,4,827.48
3207,1246,665,2,474.18
3208,951,912,5,3180.75
3209,1091,280,3,2162.58
3210,453,72,3,2945.25
3211,1525,43,1,226.07
3212,159,322,1,182.75
3213,1730,740,5,4845.7
3214,1080,977,5,3143.25
3215,537,326,2,140.92
3216,891,606,5,196.35
3217,277,787,3,1625.52
3218,1917,637,2,1410.78
3219,83,39,2,1504.74
3220,1437,803,1,189.11
3221,277,912,5,3180.75
3222,1521,526,5,1688.65
3223,1662,586,1,532.46
3224,1331,321,5,2960.9
3225,1362,851,2,1294.18
3226,1356,145,2,1010.64
3227,1089,694,1,454.14
3228,1730,496,1,254.02
3229,94,133,4,1301.2
3230,1345,20,2,1701.04
3231,1258,361,2,13.96
3232,1763,110,3,1064.49
3233,513,586,2,1064.92
3234,1642,420,4,3312.08
3235,1758,113,1,521.9
3236,1765,849,1,806.9
3237,1002,55,1,122.67
3238,307,337,1,43.37
3239,1871,557,2,796.88
3240,607,501,4,2177.24
3241,475,6,2,954.4
3242,331,380,5,4514.05
3243,76,740,4,3876.56
3244,106,496,1,254.02
3245,97,181,3,2646.87
3246,14,623,2,101.98
3247,1000,691,5,3611.45
3248,1043,850,3,2272.44
3249,1214,776,5,1277.35
3250,696,942,1,791.18
3251,1927,124,2,412.34
3252,184,430,4,3230.16
3253,268,74,1,451.69
3254,290,496,3,762.06
3255,875,997,4,3763.8
3256,694,759,1,311.11
3257,20,938,4,1394.44
3258,171,403,3,2225.13
3259,1900,765,5,777.7
3260,1931,493,2,1394.3
3261,654,230,5,3218.85
3262,812,800,1,442.73
3263,89,655,2,1025.76
3264,867,128,1,691.66
3265,1506,417,5,1648.0
3266,1020,75,3,2796.18
3267,217,500,2,1742.88
3268,1280,742,2,719.28
3269,1270,433,5,1400.1
3270,92,863,4,3707.2
3271,1946,728,1,600.67
3272,1904,912,4,2544.6
3273,888,734,5,3747.85
3274,1479,140,3,1181.04
3275,1681,496,3,762.06
3276,1684,989,2,65.26
3277,1130,290,4,3220.24
3278,1022,1000,1,864.75
3279,1111,417,3,988.8
3280,942,657,5,2465.4
3281,357,900,5,840.3
3282,963,395,3,452.31
3283,420,445,2,866.36
3284,579,842,1,970.49
3285,1732,88,1,790.82
3286,859,26,5,133.35
3287,356,457,2,126.9
3288,713,703,1,311.06
3289,644,694,5,2270.7
3290,739,715,3,1700.4
3291,1402,216,2,1816.06
3292,1441,922,3,2771.01
3293,1664,600,3,1325.04
3294,1398,689,2,1643.2
3295,1765,122,3,339.66
3296,42,471,2,619.36
3297,132,271,1,485.6
3298,130,610,3,2167.44
3299,1524,448,3,1669.92
3300,931,689,3,2464.8
3301,523,693,4,618.4
3302,1945,656,4,3767.6
3303,944,338,4,1209.48
3304,1927,614,1,324.41
3305,1802,129,5,2084.25
3306,1686,795,2,1487.72
3307,1636,531,5,3351.65
3308,1776,472,5,1886.25
3309,103,501,4,2177.24
3310,594,183,3,532.02
3311,955,43,5,1130.35
3312,1378,393,4,1040.8
3313,996,648,2,870.48
3314,358,243,2,891.34
3315,1386,332,3,1993.26
3316,78,43,4,904.28
3317,210,674,1,615.8
3318,515,353,1,960.08
3319,197,903,5,3252.85
3320,775,306,3,605.67
3321,731,170,2,146.38
3322,1879,764,1,388.55
3323,450,700,4,1803.64
3324,1082,913,5,3010.45
3325,1943,290,5,4025.3
3326,1650,467,5,2499.05
3327,397,649,2,592.3
3328,1044,585,2,1987.7
3329,723,374,5,1561.45
3330,1710,191,4,3952.88
3331,37,134,3,2049.54
3332,998,713,5,3279.25
3333,436,276,4,1665.44
3334,356,274,1,420.27
3335,1825,587,1,227.9
3336,1958,323,1,736.4
3337,488,221,2,919.12
3338,459,687,3,1256.4
3339,1693,293,5,3801.0
3340,1776,681,4,1559.68
3341,1641,823,4,1469.04
3342,471,825,3,1711.59
3343,1635,601,5,426.3
3344,1736,480,2,1711.42
3345,234,307,3,2559.09
3346,703,324,1,742.35
3347,1216,315,2,1784.12
3348,1205,957,1,554.19
3349,1054,538,5,3592.5
3350,527,918,4,1456.32
3351,328,394,4,2156.6
3352,1946,942,2,1582.36
3353,1683,90,2,1630.28
3354,778,725,3,846.45
3355,568,628,1,182.07
3356,1721,66,4,3443.92
3357,590,710,4,2891.8
3358,1803,713,4,2623.4
3359,1825,912,4,2544.6
3360,739,209,5,68.75
3361,785,703,1,311.06
3362,710,790,4,2984.16
3363,1435,687,4,1675.2
3364,1909,566,1,937.9
3365,355,6,4,1908.8
3366,289,404,4,1582.84
3367,226,117,4,902.72
3368,1569,986,1,518.71
3369,1327,924,3,1828.23
3370,345,441,1,253.51
3371,946,761,1,213.11
3372,1338,740,4,3876.56
3373,1264,218,4,2409.2
3374,100,830,2,1786.58
3375,78,79,2,372.32
3376,1326,337,4,173.48
3377,1568,906,2,1509.22
3378,1949,953,5,3544.15
3379,1631,213,5,2454.85
3380,153,849,4,3227.6
3381,1048,641,4,1433.16
3382,220,171,2,1025.64
3383,675,885,1,124.73
3384,1487,85,3,1834.02
3385,1748,114,4,2362.04
3386,503,169,2,1571.08
3387,1486,449,3,257.43
3388,1119,924,3,1828.23
3389,1542,727,5,840.55
3390,38,649,2,592.3
3391,1691,24,2,939.04
3392,1208,875,4,2544.28
3393,299,226,1,440.69
3394,691,542,2,135.3
3395,498,360,2,1900.02
3396,1552,864,4,166.16
3397,1001,603,2,94.16
3398,741,309,3,2039.22
3399,458,207,1,295.94
3400,963,378,1,216.54
3401,1260,937,2,437.78
3402,1100,902,2,1034.94
3403,1566,669,5,4996.4
3404,1276,876,3,1035.27
3405,1939,898,1,927.17
3406,1338,990,3,2570.7
3407,1843,803,3,567.33
3408,864,628,5,910.35
3409,709,982,4,1473.72
3410,1602,958,4,3094.76
3411,1335,333,3,1594.74
3412,165,25,5,2818.4
3413,1954,715,3,1700.4
3414,1205,421,3,2271.84
3415,1342,898,5,4635.85
3416,599,853,4,752.32
3417,11,601,2,170.52
3418,1971,124,5,1030.85
3419,1546,145,3,1515.96
3420,1747,367,3,70.38
3421,282,672,2,551.06
3422,1016,936,4,505.36
3423,552,405,1,473.84
3424,427,180,2,1456.1
3425,100,94,1,629.18
3426,215,723,3,588.39
3427,762,350,3,2712.63
3428,1137,812,4,2589.84
3429,322,591,4,1656.44
3430,1729,424,4,362.12
3431,107,17,5,3828.55
3432,787,379,5,3193.05
3433,304,635,1,816.4
3434,1702,58,2,1483.82
3435,1202,398,4,3220.28
3436,793,83,2,444.86
3437,1376,113,1,521.9
3438,38,195,1,573.71
3439,379,42,5,4802.55
3440,51,795,1,743.86
3441,265,419,2,1210.3
3442,816,293,2,1520.4
3443,1135,484,4,2770.8
3444,1689,148,3,2931.15
3445,1015,731,2,856.38
3446,1715,726,1,491.24
3447,713,915,5,2652.8
3448,831,604,3,894.18
3449,213,169,5,3927.7
3450,1827,626,2,677.34
3451,1022,990,4,3427.6
3452,583,393,2,520.4
3453,1872,931,3,1467.18
3454,911,503,5,4975.65
3455,353,676,2,784.44
3456,344,778,5,4322.9
3457,1098,890,2,47.96
3458,552,871,1,949.75
3459,160,795,4,2975.44
3460,45,9,2,1130.74
3461,842,299,5,4556.45
3462,1175,177,4,633.04
3463,1990,859,4,3854.84
3464,1980,766,1,724.79
3465,288,731,3,1284.57
3466,445,38,4,1041.32
3467,262,547,4,3399.76
3468,1474,905,2,492.22
3469,1315,639,1,478.57
3470,1244,438,4,3668.6
3471,1927,29,4,2304.88
3472,1481,185,5,3938.45
3473,1507,293,3,2280.6
3474,1795,611,1,174.86
3475,1449,541,5,2197.0
3476,104,648,5,2176.2
3477,1123,755,4,1000.84
3478,1739,231,4,2329.32
3479,357,565,4,1400.88
3480,1227,955,5,2429.65
3481,611,625,5,233.45
3482,574,370,4,2456.24
3483,767,4,4,1216.48
3484,996,184,3,2260.44
3485,1777,526,3,1013.19
3486,1878,846,5,1875.2
3487,1694,73,4,84.52
3488,796,836,1,418.22
3489,34,324,5,3711.75
3490,262,893,1,567.59
3491,1354,841,5,1479.55
3492,1291,293,4,3040.8
3493,1773,636,4,2296.92
3494,703,527,2,191.68
3495,681,877,4,2394.76
3496,654,400,5,1284.75
3497,700,923,4,2071.72
3498,1281,52,5,558.05
3499,1198,893,5,2837.95
3500,1387,546,2,104.92
3501,1384,459,5,971.9
3502,1471,66,4,3443.92
3503,600,739,3,2481.78
3504,271,594,4,782.76
3505,1340,368,4,2581.04
3506,1340,647,4,2019.0
3507,389,773,1,205.78
3508,719,984,3,2712.51
3509,45,650,1,366.01
3510,620,507,5,2830.8
3511,1412,563,5,3838.95
3512,1775,123,1,206.87
3513,17,894,5,2618.5
3514,453,29,1,576.22
3515,1678,90,3,2445.42
3516,274,835,3,1746.09
3517,925,947,4,2779.08
3518,1541,851,4,2588.36
3519,230,735,2,585.44
3520,1766,971,4,3764.0
3521,662,284,4,1024.2
3522,1547,334,4,342.92
3523,1174,513,4,3955.32
3524,1848,74,4,1806.76
3525,1821,135,3,1863.72
3526,1414,323,5,3682.0
3527,1682,292,3,2746.2
3528,269,278,3,537.45
3529,1778,952,2,840.86
3530,691,43,5,1130.35
3531,533,444,2,1471.34
3532,655,386,3,1257.9
3533,212,504,1,406.47
3534,1278,532,4,1771.04
3535,1539,841,1,295.91
3536,212,71,2,1178.7
3537,1065,6,1,477.2
3538,999,644,3,1786.26
3539,1700,418,2,1445.58
3540,905,91,3,1057.14
3541,1361,585,3,2981.55
3542,119,890,4,95.92
3543,1876,830,3,2679.87
3544,1726,412,3,1650.84
3545,351,414,2,1340.38
3546,134,41,1,170.42
3547,1322,80,2,1638.1
3548,1142,791,3,2239.32
3549,920,351,4,2428.04
3550,899,533,5,4560.0
3551,1845,436,4,890.76
3552,1085,128,4,2766.64
3553,1066,88,4,3163.28
3554,983,273,4,2445.88
3555,177,869,3,388.17
3556,579,200,1,88.45
3557,493,407,4,477.68
3558,107,265,2,23.14
3559,1704,992,5,2197.4
3560,233,410,1,111.77
3561,1400,359,5,1704.7
3562,284,837,5,3702.75
3563,1874,53,5,3314.05
3564,1696,460,5,1274.15
3565,1876,921,4,1597.48
3566,848,344,3,177.84
3567,1147,264,5,1922.85
3568,1153,559,4,3340.76
3569,421,388,3,1651.08
3570,175,813,4,1355.24
3571,353,69,5,3410.35
3572,1978,572,2,119.82
3573,1542,800,2,885.46
3574,12,638,5,3297.6
3575,182,126,1,661.62
3576,865,743,5,4648.8
3577,1315,705,2,765.52
3578,1853,950,1,733.13
3579,1071,866,5,1072.85
3580,438,196,2,847.64
3581,1963,946,5,3817.75
3582,123,12,5,1659.8
3583,1167,378,1,216.54
3584,945,360,5,4750.05
3585,1410,653,4,2293.6
3586,1432,50,1,678.83
3587,802,103,5,758.0
3588,30,905,5,1230.55
3589,633,141,3,235.56
3590,1241,216,3,2724.09
3591,1351,203,1,158.0
3592,532,954,5,1231.15
3593,1095,112,3,1419.12
3594,417,644,4,2381.68
3595,93,807,4,3294.88
3596,1382,103,3,454.8
3597,994,267,4,3868.68
3598,186,647,4,2019.0
3599,619,807,3,2471.16
3600,475,427,5,3459.8
3601,1908,508,1,300.49
3602,231,875,3,1908.21
3603,820,603,4,188.32
3604,395,986,5,2593.55
3605,696,593,1,873.44
3606,1631,779,5,1781.15
3607,201,974,1,911.15
3608,634,768,3,831.9
3609,771,366,4,1846.24
3610,1177,943,5,2845.1
3611,1849,693,1,154.6
3612,1984,282,2,189.02
3613,1050,44,2,413.78
3614,836,934,3,1397.61
3615,995,203,5,790.0
3616,1953,305,1,780.92
3617,988,122,3,339.66
3618,913,872,5,1243.6
3619,1959,345,4,1481.04
3620,1777,579,5,479.85
3621,576,990,1,856.9
3622,211,747,5,2469.3
3623,932,564,2,523.72
3624,788,162,5,1869.55
3625,1608,290,5,4025.3
3626,1192,463,5,284.25
3627,416,545,4,1544.92
3628,62,682,2,1730.7
3629,751,441,3,760.53
3630,1311,526,2,675.46
3631,1514,80,2,1638.1
3632,422,931,1,489.06
3633,451,131,2,431.14
3634,468,167,2,181.48
3635,765,406,4,328.84
3636,838,184,2,1506.96
3637,993,666,2,143.66
3638,1862,965,1,879.81
3639,1146,878,2,1925.26
3640,1512,545,2,772.46
3641,628,105,5,3377.4
3642,1011,290,5,4025.3
3643,671,789,5,1002.65
3644,2000,6,3,1431.6
3645,230,577,2,1477.04
3646,1688,384,2,1923.1
3647,210,32,2,1715.72
3648,75,134,3,2049.54
3649,605,209,1,13.75
3650,1758,393,1,260.2
3651,178,913,1,602.09
3652,955,649,3,888.45
3653,1704,396,1,81.66
3654,1928,717,2,1969.48
3655,209,968,2,832.1
3656,1495,69,2,1364.14
3657,1937,629,3,2833.32
3658,953,978,3,1542.84
3659,417,434,2,616.66
3660,1852,471,2,619.36
3661,1642,732,5,3338.15
3662,215,772,5,4856.75
3663,1228,431,3,1395.18
3664,1674,766,2,1449.58
3665,1145,994,3,629.4
3666,851,501,3,1632.93
3667,601,849,5,4034.5
3668,1330,44,5,1034.45
3669,79,524,4,3809.76
3670,948,934,5,2329.35
3671,833,439,5,3695.25
3672,754,295,2,525.32
3673,1444,821,4,1809.48
3674,1580,504,5,2032.35
3675,888,714,2,1118.22
3676,920,947,3,2084.31
3677,418,197,2,565.6
3678,1841,467,4,1999.24
3679,1726,7,4,431.96
3680,1086,836,4,1672.88
3681,799,339,3,1721.46
3682,257,862,4,1843.88
3683,1670,234,5,940.55
3684,248,288,2,1345.96
3685,335,144,5,4727.0
3686,922,603,4,188.32
3687,12,22,1,989.33
3688,64,717,2,1969.48
3689,956,357,1,601.99
3690,249,619,4,580.72
3691,1584,319,4,318.04
3692,1518,598,5,4859.65
3693,1867,257,1,954.05
3694,337,122,3,339.66
3695,1498,129,3,1250.55
3696,248,207,3,887.82
3697,1259,4,2,608.24
3698,949,349,5,4924.5
3699,224,291,4,2069.16
3700,426,28,1,15.8
3701,441,260,3,2854.35
3702,322,168,1,227.63
3703,1537,313,1,164.01
3704,1742,186,3,1533.03
3705,826,135,1,621.24
3706,543,867,2,1866.36
3707,669,542,1,67.65
3708,970,740,2,1938.28
3709,1085,798,2,1296.38
3710,958,733,1,912.11
3711,31,899,3,228.72
3712,750,237,5,4485.15
3713,1490,880,4,1625.08
3714,889,710,3,2168.85
3715,1849,594,3,587.07
3716,1462,360,3,2850.03
3717,313,901,3,2666.94
3718,444,920,4,2570.4
3719,620,724,3,2665.14
3720,1037,401,2,79.74
3721,824,660,2,206.94
3722,1779,467,1,499.81
3723,1827,689,1,821.6
3724,1137,873,4,2935.52
3725,1377,32,1,857.86
3726,1773,110,1,354.83
3727,1382,935,2,1837.3
3728,294,877,1,598.69
3729,581,677,5,932.75
3730,149,542,4,270.6
3731,584,654,4,2565.96
3732,1527,125,3,189.72
3733,1722,554,2,347.62
3734,502,364,4,3978.04
3735,358,340,1,598.35
3736,417,978,5,2571.4
3737,119,14,1,682.9
3738,1822,73,4,84.52
3739,191,7,3,323.97
3740,342,842,1,970.49
3741,1034,592,5,316.0
3742,274,970,2,877.52
3743,1392,870,1,877.09
3744,1202,828,4,217.76
3745,827,524,3,2857.32
3746,1518,675,1,540.57
3747,1120,957,4,2216.76
3748,1365,993,4,3373.48
3749,1032,499,2,637.66
3750,1078,256,2,639.3
3751,1566,363,3,210.72
3752,445,820,3,800.67
3753,1652,540,3,1683.87
3754,1393,773,2,411.56
3755,419,297,2,1697.08
3756,1118,565,3,1050.66
3757,1349,159,1,903.57
3758,208,816,2,487.34
3759,727,848,5,2481.95
3760,923,938,5,1743.05
3761,486,873,3,2201.64
3762,717,718,3,2494.5
3763,1341,367,3,70.38
3764,1566,617,4,3865.52
3765,673,272,5,4896.9
3766,1827,330,4,1692.96
3767,1446,1000,5,4323.75
3768,1519,929,2,792.12
3769,1827,655,4,2051.52
3770,1750,925,5,1310.3
3771,244,621,5,2936.9
3772,679,363,4,280.96
3773,435,596,2,1986.72
3774,745,99,3,1800.93
3775,1248,869,4,517.56
3776,1871,840,3,1055.67
3777,1290,341,1,136.38
3778,1516,438,1,917.15
3779,502,931,5,2445.3
3780,649,983,4,1201.56
3781,826,705,5,1913.8
3782,1840,123,3,620.61
3783,480,980,2,1694.86
3784,679,306,2,403.78
3785,149,842,3,2911.47
3786,1517,212,1,204.8
3787,1210,22,3,2967.99
3788,1197,100,1,361.31
3789,110,228,2,309.8
3790,1735,456,4,2929.44
3791,1695,797,2,1972.66
3792,451,155,2,1236.58
3793,305,401,1,39.87
3794,1717,670,1,684.66
3795,1308,874,2,793.0
3796,1903,580,5,3474.85
3797,1009,17,3,2297.13
3798,1555,850,5,3787.4
3799,346,541,5,2197.0
3800,1060,924,4,2437.64
3801,87,735,2,585.44
3802,789,195,3,1721.13
3803,608,313,4,656.04
3804,546,837,4,2962.2
3805,1525,508,1,300.49
3806,226,31,3,194.76
3807,1618,94,1,629.18
3808,2000,456,5,3661.8
3809,863,849,4,3227.6
3810,1612,159,3,2710.71
3811,1897,582,5,4085.2
3812,75,6,4,1908.8
3813,785,792,1,591.0
3814,1098,255,5,3069.5
3815,626,958,3,2321.07
3816,1684,53,5,3314.05
3817,499,446,2,1784.9
3818,307,915,5,2652.8
3819,876,564,2,523.72
3820,692,591,1,414.11
3821,1785,429,3,287.97
3822,1593,605,2,1249.06
3823,512,469,1,459.19
3824,1816,840,2,703.78
3825,488,671,1,512.86
3826,615,959,4,1173.72
3827,803,94,4,2516.72
3828,1025,312,2,1847.9
3829,1449,216,5,4540.15
3830,635,890,5,119.9
3831,554,162,3,1121.73
3832,1907,485,3,1958.31
3833,1119,528,4,1704.76
3834,1565,880,3,1218.81
3835,1280,455,3,1456.23
3836,354,667,1,50.06
3837,1664,952,4,1681.72
3838,669,90,1,815.14
3839,1308,883,2,1740.04
3840,1200,956,1,581.04
3841,717,804,3,446.28
3842,1206,521,5,3177.05
3843,1615,320,2,1330.12
3844,877,838,4,2500.84
3845,844,795,1,743.86
3846,1170,974,4,3644.6
3847,1918,751,2,433.44
3848,1437,629,3,2833.32
3849,411,993,3,2530.11
3850,1208,735,4,1170.88
3851,68,339,5,2869.1
3852,661,901,1,888.98
3853,752,549,4,2853.2
3854,1773,426,3,689.58
3855,809,518,4,2912.12
3856,1639,787,5,2709.2
3857,1864,557,1,398.44
3858,1735,212,3,614.4
3859,1726,654,4,2565.96
3860,404,422,1,551.2
3861,1556,135,4,2484.96
3862,380,354,4,942.08
3863,258,468,3,541.17
3864,291,589,4,3784.44
3865,188,244,5,427.35
3866,1765,981,5,2424.25
3867,596,356,4,1063.76
3868,1898,721,5,354.7
3869,598,473,1,863.4
3870,741,837,3,2221.65
3871,1791,722,3,2777.07
3872,900,211,3,618.51
3873,1196,799,3,1378.47
3874,1488,664,2,1746.48
3875,1,16,5,2151.75
3876,1717,145,2,1010.64
3877,1460,722,1,925.69
3878,1031,192,1,970.12
3879,1418,215,1,714.78
3880,1179,654,2,1282.98
3881,292,546,5,262.3
3882,1953,903,3,1951.71
3883,1231,537,1,98.88
3884,887,853,1,188.08
3885,1733,335,3,1992.36
3886,97,183,2,354.68
3887,297,670,4,2738.64
3888,496,393,2,520.4
3889,1918,211,3,618.51
3890,420,629,2,1888.88
3891,1097,844,2,1970.58
3892,537,207,2,591.88
3893,1908,441,1,253.51
3894,266,281,3,1994.82
3895,1876,733,3,2736.33
3896,110,269,3,2715.45
3897,855,246,1,128.3
3898,1841,863,2,1853.6
3899,426,830,5,4466.45
3900,1639,98,3,1671.72
3901,184,676,5,1961.1
3902,1695,527,4,383.36
3903,836,503,3,2985.39
3904,1165,264,2,769.14
3905,1658,174,1,998.1
3906,948,846,2,750.08
3907,239,836,2,836.44
3908,477,994,5,1049.0
3909,1900,95,1,897.92
3910,1382,532,4,1771.04
3911,225,695,3,687.15
3912,1688,933,5,4186.75
3913,1697,466,2,1227.04
3914,677,891,3,899.64
3915,1540,76,1,413.23
3916,1024,769,1,845.81
3917,1592,230,1,643.77
3918,154,786,1,165.19
3919,485,699,3,956.1
3920,495,415,2,1722.42
3921,1333,53,4,2651.24
3922,1295,21,2,1260.26
3923,1531,609,1,171.7
3924,524,277,3,2403.72
3925,1876,660,4,413.88
3926,994,982,5,1842.15
3927,1813,20,3,2551.56
3928,86,993,2,1686.74
3929,341,751,3,650.16
3930,38,148,1,977.05
3931,434,237,3,2691.09
3932,1798,535,5,2574.5
3933,146,51,3,2887.38
3934,366,183,2,354.68
3935,1469,20,5,4252.6
3936,1422,917,5,2370.95
3937,1632,141,2,157.04
3938,1658,438,5,4585.75
3939,1070,392,5,3631.0
3940,910,480,5,4278.55
3941,105,419,4,2420.6
3942,1922,729,5,1827.3
3943,35,268,1,206.45
3944,1446,914,1,271.47
3945,513,800,1,442.73
3946,917,566,3,2813.7
3947,330,724,1,888.38
3948,72,44,2,413.78
3949,84,244,1,85.47
3950,65,188,4,741.32
3951,1071,604,4,1192.24
3952,659,124,3,618.51
3953,1133,261,4,3391.68
3954,974,479,5,4653.5
3955,1734,78,2,1024.96
3956,498,925,5,1310.3
3957,800,623,4,203.96
3958,983,937,4,875.56
3959,765,660,5,517.35
3960,37,492,4,3316.64
3961,35,998,2,1413.94
3962,537,816,5,1218.35
3963,240,262,3,2244.54
3964,70,123,2,413.74
3965,1987,526,5,1688.65
3966,1798,523,5,572.95
3967,633,237,1,897.03
3968,1001,786,4,660.76
3969,25,404,5,1978.55
3970,1228,73,3,63.39
3971,1451,974,3,2733.45
3972,983,825,5,2852.65
3973,967,731,3,1284.57
3974,1417,538,5,3592.5
3975,1927,330,4,1692.96
3976,1976,275,3,1349.43
3977,630,312,4,3695.8
3978,45,817,1,514.98
3979,1416,529,3,43.44
3980,50,574,2,1767.82
3981,48,299,2,1822.58
3982,1199,559,5,4175.95
3983,214,698,5,4636.1
3984,599,736,4,2720.6
3985,1052,787,1,541.84
3986,1312,578,2,1623.22
3987,1153,996,2,134.04
3988,949,629,2,1888.88
3989,289,860,3,802.62
3990,1231,200,1,88.45
3991,587,986,1,518.71
3992,1613,127,4,1486.64
3993,554,139,1,383.03
3994,1998,536,2,1150.88
3995,1370,780,4,3820.76
3996,566,290,2,1610.12
3997,162,820,2,533.78
3998,1483,955,3,1457.79
3999,500,849,1,806.9
4000,1683,428,4,1291.96
4001,1987,199,4,1377.2
4002,1685,59,4,2582.68
4003,683,220,2,1217.94
4004,192,278,1,179.15
4005,539,154,3,578.67
4006,615,825,4,2282.12
4007,50,855,1,293.69
4008,1053,653,1,573.4
4009,316,326,3,211.38
4010,979,790,5,3730.2
4011,1516,81,5,487.8
4012,1075,682,5,4326.75
4013,1255,916,5,2871.75
4014,1318,907,1,417.12
4015,65,276,2,832.72
4016,1485,940,1,527.85
4017,1534,931,1,489.06
4018,1098,632,1,801.27
4019,350,860,3,802.62
4020,1893,951,1,560.44
4021,1842,245,1,351.95
4022,170,866,2,429.14
4023,13,626,5,1693.35
4024,1214,47,2,1464.94
4025,578,797,2,1972.66
4026,1174,141,4,314.08
4027,1452,47,4,2929.88
4028,1559,290,5,4025.3
4029,1196,131,1,215.57
4030,1518,123,2,413.74
4031,1938,657,2,986.16
4032,254,375,5,1867.15
4033,299,700,2,901.82
4034,1254,945,3,2191.14
4035,1618,260,3,2854.35
4036,869,744,1,532.81
4037,37,900,1,168.06
4038,511,521,2,1270.82
4039,1227,750,5,46.0
4040,214,176,2,1790.66
4041,229,539,5,202.75
4042,1211,441,3,760.53
4043,497,78,5,2562.4
4044,66,809,5,1904.95
4045,346,806,5,4035.5
4046,1646,834,2,1018.7
